meanaccX,maxaccX,minaccX,varaccX,medianaccX,25thpaccX,75thpaccX,meanaccY,maxaccY,minaccY,varaccY,medianaccY,25thpaccY,75thpaccY,meanaccZ,maxaccZ,minaccZ,varaccZ,medianaccZ,25thpaccZ,75thpaccZ,meangyroX,maxgyroX,mingyroX,vargyroX,mediangyroX,25thpgyroX,75thpgyroX,meangyroY,maxgyroY,mingyroY,vargyroY,mediangyroY,25thpgyroY,75thpgyroY,meangyroZ,maxgyroZ,mingyroZ,vargyroZ,mediangyroZ,25thpgyroZ,75thpgyroZ,label
9947.4,12452,7765,3473043.84,9232,8136.0,12159.0,-4648.8,1168,-13553,19761677.92,-3954,-8203.0,-396.0,-2944.36,-881,-6180,1660325.4304,-2778,-3685.0,-1991.0,-1537.36,11903,-20713,154993352.2304,1622,-13821.0,10761.0,2264.96,7019,-5458,14345625.2384,3922,-1383.0,5533.0,1275.84,16877,-15109,144763981.4944,812,-10506.0,14135.0,3
6668.24,9632,4142,3399272.0224,6267,5031.0,7919.0,-3710.76,3734,-17713,45432062.2624,-2241,-8082.0,2256.0,-3184.56,-196,-6179,4624357.1264,-3234,-5272.0,-1142.0,-3952.16,18834,-19433,169257216.3744,-8464,-15268.0,7886.0,-491.2,6395,-5413,9694171.12,-395,-3147.0,1166.0,-5370.68,15637,-18461,119763798.4576,-7330,-15460.0,2922.0,3
5825.12,7452,3798,1896826.0256,6576,4383.0,7085.0,-9572.92,-1872,-16248,27314787.1136,-10989,-14871.0,-4367.0,-981.68,1741,-3229,2321662.3776,-1511,-1959.0,504.0,2418.48,15887,-18635,135311107.5296,7351,-8052.0,11884.0,-550.36,7758,-7553,20148981.0304,-1034,-2724.0,2397.0,3219.72,17567,-18000,143043849.32160002,7575,-7646.0,14198.0,3
7338.96,47560,2886,72556421.1584,6213,3140.0,7860.0,-6205.8,1448,-18428,37929487.120000005,-5528,-11484.0,-425.0,-1761.36,1420,-5167,4346533.4304,-2195,-3393.0,256.0,-1309.84,16651,-18986,175967421.8944,-1603,-15315.0,12642.0,1518.48,7752,-4511,13130606.5696,2006,-1878.0,4385.0,-3112.28,18079,-20243,169713317.9616,-3882,-16059.0,8264.0,3
6233.2,9256,3286,4645917.2,5898,4131.0,8341.0,-4495.28,3367,-16042,38633664.681600004,-3734,-10487.0,1231.0,-3386.84,-1447,-7572,2555617.5744000003,-3070,-3652.0,-2357.0,-2781.04,15650,-20703,179742326.4384,-3442,-16283.0,10918.0,1740.16,5134,-1336,3639089.4944,1350,51.0,3636.0,-1552.8,20668,-19791,206550115.36,-4095,-15595.0,12277.0,3
5367.12,8593,2681,4347981.1456,5261,3294.0,7531.0,-4186.64,4223,-18107,46397591.3504,-3119,-9958.0,1986.0,-2182.52,205,-5686,3207613.6096,-1933,-3390.0,-524.0,-3600.2,16549,-19922,175466330.88,-6485,-16281.0,9413.0,394.08,4607,-2411,4403042.6336,54,-1454.0,1778.0,-3357.28,19628,-19673,186397986.12159997,-6497,-16602.0,9243.0,3
6362.56,9760,2934,4327455.2064,6403,4503.0,8021.0,-3933.44,3244,-15564,34917751.4464,-2871,-9735.0,1573.0,-3062.84,-626,-5924,2330401.0143999998,-3241,-4271.0,-1623.0,-2710.48,15068,-20834,172077578.6496,-2681,-15953.0,10628.0,637.72,4709,-3799,4977119.2416,607,-1385.0,2253.0,-1236.8,19949,-21178,212384381.68,-2024,-15430.0,12893.0,3
5666.48,9209,2846,3615524.4096,5670,3858.0,7515.0,-1991.72,4411,-14712,35034047.4816,-296,-6489.0,3333.0,-3476.24,692,-9319,10037292.9024,-2905,-6411.0,-750.0,-4591.2,20027,-23407,211979123.52,-7707,-18501.0,8794.0,295.88,6172,-4665,11935007.5456,702,-3191.0,3294.0,-4830.48,12596,-18345,90907716.8096,-5746,-13692.0,3393.0,3
5147.6,8904,3342,2023385.84,4717,4231.0,5698.0,-2449.56,4749,-14481,35868518.9664,-1348,-7154.0,3127.0,-3533.32,796,-8695,9800716.3776,-2979,-6845.0,-840.0,-3177.32,20911,-21583,220235165.8176,-6538,-17684.0,10969.0,708,5945,-4843,11371714.24,1976,-2514.0,2901.0,-5215.56,12216,-19209,94120649.6864,-5791,-13803.0,3714.0,3
5932.4,8838,3481,1503110.16,5979,5403.0,6531.0,-6227.16,870,-17325,32035749.2544,-5164,-11334.0,-842.0,-3485.48,1369,-8998,8934877.4496,-4323,-5974.0,-705.0,-815.24,18511,-20588,215085786.9824,-1291,-15733.0,14667.0,-77.96,4106,-5657,8970849.7184,920,-2309.0,2063.0,-1658.92,13222,-16806,108865914.2336,-1468,-10913.0,7627.0,3

10336,14638,3365,13195483.2,10921,7497.0,13571.0,-5779.6,-1388,-16054,20845714.0,-3934,-8074.0,-1945.0,1847.52,8137,-2771,9532352.2496,2289,-644.0,3407.0,-967.4,6753,-12247,30835113.2,-507,-4447.0,4014.0,-333,5441,-7792,11218096.4,-166,-1934.0,1714.0,-147.36,1961,-2574,1198035.1104,-183,-856.0,202.0,4
3711.96,10230,-2254,10920644.1184,3005,1429.0,6457.0,-6985.28,-2429,-15811,16190400.6016,-5474,-9915.0,-3819.0,2972.84,6812,223,2240878.7744,2743,2042.0,3386.0,-3216.6,6924,-17058,48185663.36,-2259,-7301.0,903.0,552.36,7592,-4663,12709577.510400001,1020,-2506.0,3556.0,-2547,2847,-9306,6014568.16,-2207,-3213.0,-1769.0,4
6255.32,9983,3542,1724060.1376,6074,5259.0,7052.0,-6337.56,-2615,-14820,13001182.7264,-5126,-7764.0,-3692.0,2117.16,7620,-1946,5984277.3344,1923,65.0,2815.0,-2025.6,6125,-13943,28820587.12,-2081,-4917.0,2997.0,1998.56,10102,-7538,15275719.9264,1957,-71.0,4786.0,-1579.88,858,-5908,2619619.8656,-1061,-2886.0,-674.0,4
4120.4,8529,-732,5532629.12,4115,2396.0,6077.0,-6566.76,-3394,-12159,6884180.9824,-5962,-8521.0,-4568.0,-2689.04,3062,-8077,9972903.4784,-3385,-5235.0,-118.0,-4049.6,3712,-17019,35165340.24,-2947,-6506.0,357.0,2575.2,12289,-4815,16174159.44,2325,-754.0,4753.0,-874.72,3817,-3944,3064224.6816000002,-775,-1772.0,-187.0,4
6194.6,9409,3930,1631837.76,6277,5702.0,6814.0,-8011.64,-3086,-19436,25894879.1904,-5777,-11242.0,-4271.0,-484.92,6197,-4763,9039435.7536,-1125,-2444.0,1049.0,386.72,9282,-10848,29381560.3616,-1192,-2162.0,4804.0,1305.76,8634,-4652,12712110.7424,768,-1495.0,3706.0,158.68,2311,-2797,1772615.5776,129,-513.0,1246.0,4
7804.6,12893,4212,2832326.48,7553,6909.0,8524.0,-8055.96,-3031,-18105,20904469.3984,-6470,-10641.0,-4364.0,20.32,6447,-4097,10056266.137600001,-1470,-2314.0,1477.0,-535.44,8201,-15230,43835508.4864,-272,-3441.0,5050.0,-2495.4,6659,-7949,13332354.48,-3046,-4855.0,-587.0,-1685.76,2660,-4915,2955288.7424,-1526,-2754.0,-729.0,4
3870.48,7350,-272,2416717.4496,3965,3000.0,4803.0,-8021.4,-3528,-17619,17822967.919999998,-6797,-10484.0,-4671.0,2865.6,8598,234,5553895.68,2245,1318.0,3417.0,-793.76,7602,-14359,35670111.6224,-804,-3333.0,3900.0,-606.64,5597,-8770,12107075.7504,-219,-3141.0,1942.0,1051.88,2387,-1121,603648.0255999999,1116,648.0,1664.0,4
6053.28,8327,624,3040131.0816,6246,5577.0,7160.0,-9158.44,-3417,-17902,18690234.8064,-8551,-12740.0,-5399.0,-362.44,5358,-4951,8081951.4464,-1369,-2273.0,1423.0,-2480.8,7943,-18259,67979596.08,-541,-8262.0,4079.0,-4404.32,2268,-9068,8364666.4576,-4286,-7037.0,-2494.0,-1719.08,2966,-5294,3315044.9536,-1670,-2541.0,-1331.0,4
6420.76,9001,2337,3330984.5024,6387,5759.0,7655.0,-8840.12,-4387,-17878,16158949.785600001,-7297,-11691.0,-5505.0,4239.32,9120,-661,5352500.2976,4753,2431.0,5774.0,-1249.32,8239,-16952,54639703.8976,422,-6178.0,4711.0,-3764.72,5440,-10609,17701764.7616,-4106,-7126.0,-447.0,-1400.52,3705,-6165,5482712.0096,-1569,-2465.0,-303.0,4
6488.04,8842,3083,2558441.8784,6386,5657.0,7613.0,-8596.36,-4536,-16850,13358471.590400001,-7788,-11198.0,-5299.0,3105.68,7306,-1400,5652792.6175999995,3653,1520.0,4380.0,-2669.48,7584,-17798,56144886.8896,-661,-7631.0,3192.0,-2174.48,6080,-8943,15058323.2096,-2560,-5528.0,795.0,19.8,4364,-2987,2082080.7999999998,-289,-726.0,459.0,4
4737.44,10267,892,5598011.2864,4540,3420.0,6186.0,-8307.08,-3510,-18904,23130277.6736,-6534,-11172.0,-4372.0,2367.88,6722,-2297,5623085.3056,2945,173.0,3903.0,-628.84,8119,-13055,37697721.0144,-796,-4218.0,4368.0,-5493.36,1253,-10570,11830141.9104,-5562,-7982.0,-2356.0,-1542.76,3641,-4352,2656703.5424,-1690,-2269.0,-1309.0,4
7636.2,10431,2753,4407137.28,8408,6111.0,9270.0,-8127.92,-3431,-17683,17751759.4336,-7283,-10018.0,-4556.0,1869.2,6452,-2556,4077216.48,1502,820.0,2897.0,-2103.64,7329,-16328,44432722.7104,-808,-5429.0,2476.0,-6910.6,-463,-12816,10063594.32,-7419,-8739.0,-4694.0,-3123.08,4309,-8093,10125215.8336,-3111,-5804.0,-1361.0,4
2929.8,7816,-839,5940900.88,2503,815.0,4156.0,-8453.24,-3960,-17281,15943360.3424,-7528,-11016.0,-4777.0,2153.88,6883,-2959,5447620.6656,2662,627.0,3355.0,-3294.32,7180,-16754,46346749.3376,-1869,-7672.0,1724.0,120.92,9938,-8526,23738629.5136,1134,-3201.0,3211.0,-492.6,3790,-5045,2716584.32,-539,-1134.0,284.0,4
4905.36,9470,253,7431483.5104,4806,2543.0,7214.0,-7457.12,-2157,-17493,21227040.1856,-6953,-10406.0,-3303.0,-292.72,5968,-5789,9234638.1216,-1011,-2369.0,1728.0,-1958.16,8578,-16868,61496836.5344,-958,-7178.0,4245.0,-5273.48,2972,-14202,27450830.9696,-4189,-8416.0,-727.0,85.72,4765,-2635,2499514.2016,-32,-836.0,566.0,4
8838.6,11537,5828,2268076.48,9077,7843.0,9780.0,-7701.32,-3620,-18106,18053940.1376,-5706,-9373.0,-4736.0,435.92,5388,-3342,4309714.4736,276,-794.0,1275.0,-2319.2,7269,-14573,33925731.12,-2608,-5307.0,1674.0,416.64,8521,-13517,26868066.070399996,966,-2566.0,4146.0,-4230.64,-859,-8899,4421120.0704,-3730,-5005.0,-2861.0,4
4402.24,8348,166,3567853.7024,4509,3436.0,5627.0,-7732.24,-3582,-17994,16339197.702399999,-6592,-9346.0,-4615.0,2018.2,6100,-1711,4228977.44,1633,633.0,3236.0,-1924.56,8892,-13487,34643381.9264,-2713,-5214.0,2081.0,-4206.32,3045,-13043,14380921.1776,-3842,-6659.0,-997.0,-2331.96,-700,-5383,1822457.4784,-1689,-3418.0,-1258.0,4
4375.8,7881,-1223,5888215.92,4506,3221.0,6009.0,-9089.16,-5203,-16886,11373412.294400001,-8004,-11649.0,-6356.0,124.28,6501,-6910,11711030.1216,-258,-1500.0,2055.0,-4632.28,5238,-16618,45907286.2816,-2638,-9994.0,-21.0,-3654.32,3031,-9711,12001142.9376,-4302,-6624.0,-1140.0,2081.12,5725,-1176,3891033.7056,1672,808.0,3795.0,4
3613.28,8455,-983,4337868.2016,3921,2227.0,4759.0,-8868.04,-4637,-17531,12180881.7184,-7934,-11373.0,-5903.0,1579.12,7149,-4623,9018202.2656,1574,-2.0,3081.0,-4151.04,7217,-18434,59724994.9184,-2258,-9871.0,1574.0,1846.2,13545,-6056,30566839.919999998,1265,-2846.0,4746.0,-2088.24,1089,-5027,1586428.7424,-1949,-2946.0,-1564.0,4
5037.88,11818,654,9646766.4256,4027,2510.0,7237.0,-7696.16,-3573,-16219,14498351.0944,-6655,-9696.0,-4171.0,1773.6,5753,-2685,5373490.0,1843,63.0,3299.0,-2470.44,6278,-16135,38243211.366399996,-1368,-5769.0,2343.0,18.24,6510,-10011,17961608.6624,855,-3375.0,2816.0,-2533.4,-535,-6803,2688609.44,-1863,-3002.0,-1473.0,4
3629.48,8790,-723,5371210.0896,3392,1904.0,5389.0,-9109.2,-4850,-15457,11224466.72,-8745,-11826.0,-5814.0,2011.92,7924,-1443,7445922.6336,726,226.0,3453.0,-4988.76,4658,-17609,61047858.822399996,-2219,-12459.0,1649.0,-3130.04,6506,-9064,14220780.5184,-3504,-6430.0,-935.0,243.8,3650,-2221,1300954.4,32,-238.0,560.0,4
4214.56,9016,622,5454692.9664,3789,2304.0,6064.0,-8856,-4506,-16551,12816221.84,-8162,-11222.0,-5716.0,1540.32,6826,-2366,5416039.8176,1610,-345.0,3061.0,-2212.12,5979,-15547,41026418.185600005,-617,-6028.0,2632.0,588.56,8899,-7254,21702834.7264,982,-4065.0,4732.0,-624.24,1977,-3548,2052811.1424,-670,-1359.0,151.0,4
5458.72,8376,304,5624439.2416,6388,3550.0,7053.0,-9121.32,-5033,-18127,15714996.8576,-7834,-11680.0,-5695.0,3708.28,7270,-691,3779390.6816000002,3636,2769.0,5083.0,-3817.32,6743,-17896,52212969.8176,-2627,-8089.0,853.0,-3831.6,5793,-17132,34428254.56,-2381,-7466.0,-68.0,-625.28,4541,-2919,2910588.4416,-1067,-1431.0,-251.0,4
6264.32,10085,2285,2783297.7376,6373,5494.0,7422.0,-8931.08,-4963,-17699,14430128.4736,-8045,-11324.0,-5736.0,901.28,5857,-2217,4151941.0016,402,-152.0,1766.0,-3611,4290,-15450,28632451.84,-3607,-6062.0,718.0,-7544.44,1087,-16353,19779944.4064,-7468,-9914.0,-4657.0,-3857.56,1148,-8660,5956405.2064000005,-2919,-5870.0,-2356.0,4
7753.88,10700,3708,1758015.4656,8033,7399.0,8248.0,-8508.16,-4830,-15608,9925457.9744,-7666,-10463.0,-5762.0,1898.6,5454,-2955,5005854.72,2647,-155.0,3306.0,-4368.68,5911,-16850,36481606.2976,-3327,-7395.0,-356.0,-6481.6,-279,-14562,15539681.04,-5407,-9533.0,-3430.0,-1803.96,4959,-4530,6131213.3984,-2776,-3470.0,-715.0,4
5855.36,10660,3541,2427698.3904,5463,4985.0,6107.0,-10748.56,-6545,-17572,10818382.6464,-10489,-12923.0,-7722.0,2212.08,7417,-1966,7298794.2336,1200,65.0,4808.0,-4623.48,5336,-18262,54506088.5696,-2354,-9805.0,688.0,-2475.44,6554,-12048,18450730.8864,-1698,-3533.0,19.0,-2654.48,2144,-7320,6218113.5296,-2655,-4256.0,-2012.0,4
6497.4,8631,184,4503694.08,7407,5889.0,7795.0,-9859.52,-5752,-17053,11314871.6896,-9252,-12373.0,-6478.0,2169.36,7668,-4333,10015016.7104,1475,457.0,4525.0,-4107.4,7165,-18113,65354057.839999996,-2641,-10727.0,2354.0,-6681.8,-1023,-14191,9857499.2,-6209,-8133.0,-4691.0,-1643.56,-77,-3403,582708.8064,-1637,-2145.0,-1220.0,4
7092.28,10523,3498,3270551.4816,6928,6337.0,8320.0,-8322.12,-4775,-16562,11951141.305599999,-7302,-10058.0,-5361.0,2135.4,5421,-1041,2765419.36,2127,1416.0,3423.0,-2945.16,4069,-12880,19533181.2544,-3158,-5148.0,155.0,-3063.56,4893,-14775,16031805.4464,-2353,-4979.0,-1260.0,-3465.56,1962,-8390,6908266.4864,-2917,-5331.0,-1402.0,4
6915.36,10825,4755,3020304.3104,6330,5633.0,7998.0,-10273.24,-6388,-15053,7883716.5024,-10334,-12965.0,-7272.0,1694.08,5230,-1462,2728988.7936,1687,701.0,2770.0,-4543.84,4207,-13344,35099916.3744,-2674,-10755.0,47.0,-6429.32,3560,-13994,17054360.3776,-6497,-9318.0,-3551.0,83.24,9943,-3480,14577526.102400001,-1864,-2484.0,1765.0,4
7501.16,11046,2484,3426121.5744,7836,7028.0,8388.0,-9166.96,-4884,-16493,12430305.3984,-8764,-11879.0,-5444.0,264.76,7601,-7369,18795066.6624,-786,-3640.0,4258.0,-4541.2,6130,-16733,58137290.559999995,-3132,-11178.0,2071.0,-6650.68,-163,-12259,6217853.9776,-7073,-7730.0,-5824.0,-560.24,3131,-3294,2196130.3424,-696,-1418.0,49.0,4
5562.88,8616,1241,3120690.2656,5932,5051.0,6164.0,-8654.92,-5026,-13951,9328849.5136,-8058,-11498.0,-5580.0,1691.68,9435,-6124,24359667.4176,2138,-2836.0,5670.0,-6660.12,1609,-18625,49727401.0656,-3095,-13041.0,-1141.0,-3394.84,3266,-10708,7409571.2544,-2975,-4350.0,-2210.0,-1340.88,3333,-4973,5620057.4656,-1021,-3147.0,-317.0,4
6443.44,9226,325,4590933.6864,6985,5863.0,7548.0,-8801.48,-4112,-17640,17864680.1696,-7372,-12223.0,-4750.0,189.12,7502,-5570,13642138.4256,-1294,-2027.0,3362.0,-4150.6,7363,-18374,62599141.6,-2643,-10130.0,482.0,-8538.04,-945,-16181,15600798.1984,-7667,-11334.0,-5335.0,-2273.88,1436,-5892,3444626.1856,-2516,-3191.0,-883.0,4
5320.56,9897,1791,4554014.4064,5789,3052.0,6520.0,-8066.72,-4428,-14601,9083079.6416,-7602,-10206.0,-5041.0,1495.44,7306,-1337,5553208.726399999,767,92.0,1815.0,-5053.12,4300,-17196,45161157.4656,-3419,-10211.0,225.0,-2181.48,3483,-8571,8484249.5296,-1976,-3487.0,-155.0,-1377.16,2006,-4911,3531427.7344,-971,-2767.0,-34.0,4
5960.56,10817,61,9836956.9664,7321,3800.0,8088.0,-7862.32,-2290,-20029,28811186.777599998,-6062,-10662.0,-3615.0,-2534.84,7256,-8952,18526532.8544,-4083,-5409.0,-371.0,-2065.12,8598,-13199,37046683.9456,-3042,-5962.0,2114.0,-8980.36,-2888,-16143,8265508.4704,-8692,-10699.0,-6850.0,-951.36,3425,-3666,2210264.5504,-1072,-1822.0,-681.0,4
5810.48,10110,2866,2566531.9296,5854,4795.0,6878.0,-8940.16,-4896,-16371,10799199.8144,-8422,-11388.0,-6046.0,171.28,6290,-3835,7273756.0416,-336,-2030.0,1537.0,-4310,4589,-15703,38804505.36,-2752,-9074.0,332.0,-2005.88,5311,-7222,10829085.705599999,-1710,-4816.0,186.0,-2030.6,3201,-5475,3744921.4400000004,-2572,-2894.0,-1879.0,4
7470,11186,911,5109282.16,7996,6572.0,8577.0,-9075.48,-4202,-17553,16035509.6896,-7845,-12237.0,-5486.0,2128.56,7639,-1271,6425453.526400001,2207,-176.0,3041.0,-4518.92,3183,-17396,36418694.4736,-2843,-7407.0,-56.0,-4535.56,2845,-9909,11449071.3664,-4173,-7804.0,-1906.0,-3330.2,5070,-12037,23666829.6,-2982,-6776.0,-395.0,4
4040.16,8978,1220,4088686.9344,3219,2927.0,4234.0,-8514,-4261,-17470,14537929.84,-7526,-9605.0,-5236.0,512.12,5818,-3766,6328813.7856,-295,-1262.0,1950.0,-2081.72,5552,-13818,30278251.9616,-1642,-4976.0,2212.0,3766.28,11096,-7216,24893576.8416,4191,727.0,7796.0,-1467.6,396,-4934,2729135.6,-634,-2745.0,-73.0,4
6123.32,8901,3303,2105712.4576,6249,5156.0,7406.0,-7670.88,-3670,-14311,10606337.8656,-6074,-9908.0,-5187.0,1159.24,7361,-7018,13255064.9824,2023,-743.0,3235.0,-5542.6,3742,-18096,43836438.0,-3847,-10168.0,-1045.0,-1875.2,2763,-7414,8092045.12,-1109,-4444.0,-233.0,-1141.48,1929,-3304,1091388.9696000002,-1165,-1652.0,-883.0,4
5719.92,11537,2859,4069532.3936,5084,4715.0,6050.0,-9648.04,-5164,-16642,13473174.4384,-8117,-13090.0,-6415.0,-564.4,7755,-8565,18730429.919999998,-1758,-3533.0,2126.0,-6509.72,2301,-19469,54512703.2416,-4107,-12493.0,-180.0,-4818.04,-618,-9330,5263325.7184,-4545,-6495.0,-3309.0,-405.52,1554,-6519,5157752.809599999,471,-904.0,1238.0,4
8014.04,12218,3774,4719126.5184,7568,6831.0,9405.0,-7484.2,-3849,-15189,10402236.0,-6535,-9557.0,-4886.0,-638.52,3542,-6768,5383581.849599999,-236,-1444.0,965.0,-3483.8,2019,-13443,18705107.040000003,-3066,-5595.0,33.0,-1599.32,8040,-12623,31454031.8976,-1580,-6808.0,3355.0,-2346.52,1689,-7614,4729105.4496,-2126,-3407.0,-1022.0,4
1501.88,7680,-4829,9828053.3856,1204,-851.0,4178.0,-8555.56,-4036,-18694,19062418.1664,-7881,-10920.0,-4592.0,1495.96,6498,-2338,5158354.5984000005,730,-84.0,2349.0,-2189.68,7898,-15541,43719566.3776,-1900,-6112.0,3108.0,-584.24,6324,-10287,14205453.7824,-809,-2034.0,1682.0,-1077.28,-27,-3892,784810.6016,-944,-1329.0,-489.0,4
4937.12,7458,1139,3984276.9056,5279,3595.0,6817.0,-10865.28,-5118,-18215,16419647.9616,-10438,-14896.0,-7338.0,3901.04,6699,-1750,4761609.7184,3591,3092.0,5807.0,-413.08,14752,-12076,80572043.9936,2631,-10687.0,6505.0,2877.6,6016,-459,3479678.8,3334,1607.0,3743.0,1743.72,7897,-4110,16742101.4816,-463,-1546.0,6153.0,4
7252.08,12343,2528,9829036.0736,8151,4166.0,10357.0,-6632.68,-3271,-15483,13463281.3376,-4855,-8499.0,-3965.0,3350.4,7116,1689,2870379.04,2512,2223.0,4504.0,4644.76,13672,-10173,43930928.3424,4554,1023.0,10372.0,-3715.16,561,-8369,6862857.4144,-3560,-5755.0,-1778.0,-529.96,4380,-2651,2520994.5984,-597,-1089.0,-126.0,4
7855.84,12391,4142,4211011.8144000005,8389,7611.0,8627.0,-6621.44,-3149,-15617,13273191.286400001,-5521,-7460.0,-3973.0,5737.76,6603,4007,430570.5824,5822,5511.0,6049.0,4348.84,14832,-6365,41378474.9344,3545,-251.0,8100.0,-2264.6,273,-8017,4368097.52,-1939,-2734.0,-478.0,-10.2,3687,-2414,2322700.32,76,-404.0,620.0,4
9394.64,12173,3799,3591040.0704,9292,8703.0,10654.0,-7895.96,-3672,-18886,18087874.9184,-6460,-11547.0,-4261.0,5309.12,6174,3413,435644.4256,5527,4789.0,5847.0,1364,15928,-12033,70577637.92,2104,-5407.0,6040.0,-5529.96,1452,-10826,17553119.1584,-6990,-9575.0,-1490.0,1393.44,9218,-2234,12503395.5264,-310,-1141.0,3345.0,4
7726,9364,3195,3042875.04,8499,7195.0,9010.0,-8957,-5193,-17126,12174215.6,-8122,-11350.0,-5996.0,3620.88,6525,-1340,5160329.7056,4277,2419.0,4955.0,962.28,15609,-10964,65887768.2016,1254,-6026.0,6512.0,-2337.52,6716,-8206,13496952.4896,-3461,-4570.0,-622.0,1527.52,6829,-2466,9093307.1296,651,-993.0,3838.0,4
4175.88,7459,-2520,7673205.7856,3893,2531.0,6858.0,-8317.96,-4436,-18266,17359396.1984,-6495,-10412.0,-4944.0,1892.16,5630,-3244,7607187.1744,2986,-475.0,4347.0,6278.32,16462,-4523,40537638.0576,5560,1481.0,11421.0,-1854,2394,-10150,7359462.72,-980,-1763.0,-544.0,321.84,3279,-2012,1708994.1343999999,530,-1032.0,953.0,4
4721.2,7517,1357,2650655.92,4854,3549.0,6018.0,-8347.32,-4257,-17661,15600447.8176,-7032,-10784.0,-4985.0,2752.48,5908,-356,4247427.2896,3335,568.0,4661.0,5091.92,16425,-6650,42181290.313599996,5200,401.0,9564.0,495.44,5077,-6539,5974479.2864,1181,-386.0,1383.0,768.96,4066,-2176,1550249.1583999998,641,199.0,1137.0,4
4918.2,9188,-1929,10017514.8,5262,3232.0,7625.0,-9630.16,-5575,-19007,15417992.214399999,-8088,-11739.0,-6263.0,1177.56,4791,-3078,4678492.886399999,1608,-886.0,2992.0,5522.96,15693,-5653,44320799.958399996,5340,191.0,11109.0,-942.68,3744,-8283,5577376.4576,-10,-1630.0,289.0,-29.04,5937,-4025,7208052.9184,-579,-1772.0,1668.0,4
6277.44,8545,2596,2174775.7664,6324,5514.0,7237.0,-8872.72,-4817,-19404,17506105.7216,-7231,-10145.0,-5689.0,520.28,4357,-2962,5626001.4016,905,-1956.0,2607.0,4498.12,15928,-8441,51804949.1456,5184,-1007.0,10190.0,392.4,3769,-8816,8723058.639999999,1298,369.0,1845.0,-245.08,6705,-3297,7696367.6736,-1159,-2279.0,850.0,4
8464.2,10547,2428,4521673.76,9676,7227.0,9933.0,-7950,-4355,-17796,13477502.48,-6938,-9414.0,-5027.0,1397.04,5685,-4051,9483637.7184,2241,-1091.0,3996.0,4552.96,17051,-8991,61621613.6384,5066,-1830.0,11203.0,-1945.76,1569,-9272,6299300.3423999995,-1712,-3401.0,-93.0,-164.08,4800,-2325,3793011.6736,-896,-1639.0,650.0,4
5000.16,9657,662,4760068.0544,5415,3265.0,6569.0,-9948.24,-6003,-18508,12157157.1424,-9522,-11197.0,-6996.0,853.72,4929,-3279,4790191.6416,1482,-799.0,2017.0,4937.48,15837,-8393,50909963.449599996,5287,218.0,10338.0,-2477.16,1941,-10446,11616718.374400001,-1483,-4756.0,-345.0,-265.36,7308,-5046,8734975.190399999,-600,-2063.0,1016.0,4
8756.84,11848,3495,6879980.5344,10003,6200.0,10930.0,-7652.52,-4259,-16511,10888057.4496,-6572,-8752.0,-4942.0,1988.52,4226,-1824,2990991.8496,2878,950.0,3080.0,4463.32,15792,-7617,40030931.0176,4402,326.0,9080.0,-2100.96,2710,-7685,6955740.1984,-1876,-3875.0,0.0,-651.48,5540,-4947,6556541.4496,-754,-1470.0,377.0,4
4956.88,9634,199,5794273.7056,5393,2892.0,6971.0,-8396.88,-4644,-17434,13503106.9856,-7196,-10233.0,-5314.0,-93.96,4685,-3660,3787461.8784000003,295,-1639.0,604.0,5089.56,15540,-6848,36164265.2064,4843,1621.0,9219.0,-3038.56,4525,-11464,13880503.6064,-3154,-5262.0,-777.0,-599.68,5588,-4582,6644594.3776,-715,-2440.0,1076.0,4
6011.16,8825,1469,7327485.3344,7595,2952.0,8406.0,-7878.16,-3865,-18338,17979328.6944,-6081,-9357.0,-4497.0,920.76,6165,-3972,6637128.0224,1096,-903.0,2763.0,5221.12,15475,-9354,56945933.1456,6076,-153.0,11535.0,-2427.32,1201,-8287,7946131.8976,-1672,-5566.0,-74.0,337.32,4854,-1548,2114414.6976,94,-583.0,518.0,4
7434.2,12105,1711,10677254.24,8706,4816.0,10091.0,-6145.52,-1989,-17485,23087084.2496,-3529,-8383.0,-2482.0,1312.24,5907,-3417,8460185.2224,1392,-1209.0,4046.0,7047.24,16813,-2281,33684711.7024,5321,2631.0,13130.0,-2413.84,2562,-9075,6788582.694399999,-1932,-3827.0,-970.0,286.72,1879,-689,587265.3216,-20,-391.0,903.0,4
7034.96,11085,-712,13462922.6784,8951,3691.0,10130.0,-9065.12,-5144,-18051,14021193.9456,-8047,-11039.0,-6011.0,2592.64,6444,-977,1980539.3503999999,2609,2293.0,3096.0,5450,14675,-7989,47284442.8,5719,668.0,11603.0,-5855.32,3245,-14161,21620777.0176,-6249,-9319.0,-2769.0,-556.8,5763,-2950,5173072.32,-1621,-2209.0,394.0,4
8614.32,13025,3132,9355235.9776,9689,5434.0,10975.0,-8466.2,-4617,-18153,16583580.08,-6854,-10488.0,-5220.0,1441,6760,-3254,9404442.64,1323,-1359.0,3859.0,4837.32,15327,-8815,52730145.9776,4568,-138.0,11059.0,-2944.36,2976,-8705,10243527.0304,-2311,-5895.0,-333.0,-1265.84,1958,-2088,775154.8544000001,-1542,-1800.0,-1077.0,4
